Goals,TRUE,,,,,,,,,,,,,2021-22 Fantasy Hockey Customizable Rankings,,,,,,,,,,,,,,,,,,,,,
Alexandre Texier,CBJ,C/LW,C,C/LW,C,22,71.4,14.3,22.1,36.4,-7.1,28.8,14.3,0.0,1.2,1.2,1.9,166.8,15.7,26.0,66.3,-0.734,-0.420,,-1.037,,,,-1.148,-0.771,0.096,,-0.693,-0.260,-4.449
Warren Foegele,EDM,LW/RW,LW/RW,LW/RW,LW,25,79.6,15.0,16.7,31.7,6.9,36.1,15.0,0.0,0.0,0.0,1.7,140.5,14.0,19.9,85.6,-0.644,-0.870,,0.831,,,,-1.290,-0.901,-0.447,,-1.181,0.144,-4.774
Boone Jenner,CBJ,C/LW,C,C/LW,C,28,76.1,13.3,17.4,30.7,-5.3,31.4,11.9,1.4,1.7,3.1,1.9,162.7,17.0,79.3,135.2,-0.864,-0.812,,-0.797,,,,-0.923,-0.771,0.011,,3.570,1.183,0.996
Tyson Jost,COL,C/LW,C,C/LW,C,23,79.1,11.5,15.9,27.4,7.6,30.9,9.9,1.6,1.7,3.3,1.3,134.8,13.9,30.1,66.2,-1.097,-0.937,,0.924,,,,-0.900,-1.161,-0.565,,-0.365,-0.262,-4.824
Filip Chytil,NYR,C/RW,C,C/RW,RW,28,74.2,14.8,16.7,31.4,-3.6,13.7,13.0,1.8,2.3,4.1,2.3,139.1,14.3,33.0,30.2,-0.670,-0.870,,-0.570,,,,-0.805,-0.511,-0.476,,-0.133,-1.016,-4.766
Luke Kunin,NSH,C/RW,C/RW,C/RW,C,24,72.9,16.5,17.5,34.0,-3.4,40.1,16.5,0.0,1.7,1.7,2.6,138.2,14.6,49.2,111.9,-0.449,-0.804,,-0.544,,,,-1.089,-0.316,-0.495,,1.163,0.695,-1.567
Arttu Ruotsalainen,BUF,C,C,C,C,24,70.4,21.0,22.9,43.9,-20.3,34.3,21.0,0.0,0.0,0.0,0.0,151.3,14.5,17.2,68.6,0.133,-0.353,,-2.799,,,,-1.290,-2.005,-0.224,,-1.397,-0.212,-6.748
Joel Armia,MTL,LW/RW,RW,LW/RW,RW,28,71.9,13.9,12.4,26.3,3.0,21.5,11.7,2.3,1.4,3.7,1.8,141.0,14.4,24.2,138.0,-0.786,-1.229,,0.310,,,,-0.852,-0.836,-0.437,,-0.837,1.242,-3.581
Alex Kerfoot,TOR,C/RW,C,C/RW,C,24,79.7,12.0,22.7,34.7,0.2,37.6,10.3,1.7,5.1,6.7,1.4,102.6,14.5,43.0,51.5,-1.032,-0.370,,-0.063,,,,-0.497,-1.096,-1.230,,0.667,-0.570,-4.159
Nick Bonino,SJS,C/RW,C,C/RW,C,33,79.1,14.1,18.5,32.6,8.1,26.7,11.8,2.3,0.8,3.1,1.7,101.3,15.3,75.1,22.4,-0.760,-0.720,,0.991,,,,-0.923,-0.901,-1.256,,3.235,-1.179,-2.010
Ondrej Kase,TOR,RW,RW,RW,RW,25,63.5,12.3,15.1,27.4,4.9,12.1,11.9,0.5,1.5,2.0,2.1,138.9,13.6,21.3,29.2,-0.993,-1.004,,0.564,,,,-1.053,-0.641,-0.480,,-1.069,-1.036,-5.996
Alex Wennberg,SEA,C/LW,C,C/LW,C,27,76.2,11.6,21.4,33.0,4.5,16.5,9.5,2.2,3.9,6.1,1.7,93.2,16.8,42.5,35.7,-1.084,-0.478,,0.510,,,,-0.568,-0.901,-1.424,,0.627,-0.900,-4.473
Gabriel Vilardi,LAK,C,C,C,C,22,77.0,15.9,20.9,36.8,-9.8,12.3,11.0,4.9,2.5,7.4,3.7,103.0,14.8,28.2,23.3,-0.527,-0.520,,-1.398,,,,-0.414,0.398,-1.221,,-0.517,-1.160,-4.660
Victor Rask,MIN,C,C,C,C,28,72.2,12.7,18.7,31.4,4.3,10.3,11.3,1.4,6.5,7.9,2.3,83.1,15.2,16.5,41.9,-0.941,-0.703,,0.484,,,,-0.355,-0.511,-1.632,,-1.453,-0.771,-6.125
Erik Haula,BOS,C/LW,C/LW,C/LW,LW,30,72.4,12.6,15.9,28.5,3.4,26.1,10.5,2.1,3.2,5.2,2.3,112.8,14.6,26.5,64.0,-0.954,-0.937,,0.364,,,,-0.675,-0.511,-1.019,,-0.653,-0.308,-4.876
Marcus Foligno,MIN,LW/RW,LW/RW,LW/RW,LW,30,74.2,14.1,20.2,34.2,7.2,64.5,13.4,0.7,0.4,1.0,2.2,95.9,15.0,41.4,209.4,-0.760,-0.578,,0.871,,,,-1.172,-0.576,-1.368,,0.539,2.736,-0.744
Vasily Podkolzin,VAN,RW,RW,RW,RW,21,76.1,12.9,19.2,32.1,-1.7,32.5,10.5,2.4,3.7,6.1,1.4,103.5,14.7,31.5,73.9,-0.916,-0.662,,-0.317,,,,-0.568,-1.096,-1.211,,-0.253,-0.101,-4.965
Ryan Getzlaf,ANA,C,C,C,C,36,75.1,10.6,24.7,35.3,-12.1,52.4,8.4,2.3,5.4,7.7,1.9,119.8,16.5,64.2,111.9,-1.213,-0.203,,-1.705,,,,-0.379,-0.771,-0.874,,2.363,0.695,-1.235
Cody Glass,NSH,C/RW,C/RW,C/RW,C,22,72.0,11.0,16.0,27.0,-1.6,18.6,5.5,5.5,6.2,11.7,1.6,93.9,15.0,21.3,37.1,-1.161,-0.929,,-0.304,,,,0.095,-0.966,-1.409,,-1.069,-0.871,-6.463
Shane Pinto,OTT,C,C/RW,C,C,21,73.0,12.8,24.5,37.3,-10.5,50.9,10.8,2.0,1.5,3.5,1.0,123.5,13.8,53.5,79.0,-0.928,-0.220,,-1.491,,,,-0.876,-1.356,-0.798,,1.507,0.006,-3.410
Mason Appleton,SEA,C/RW,C/RW,C/RW,C,26,74.4,13.0,17.6,30.6,4.6,24.8,12.5,0.5,0.5,1.0,1.7,113.4,14.7,29.9,74.3,-0.903,-0.795,,0.524,,,,-1.172,-0.901,-1.007,,-0.381,-0.092,-4.989
Lawson Crouse,ARI,LW,LW,LW,LW,24,78.9,13.2,16.4,29.6,-4.9,57.7,12.2,1.0,2.4,3.4,1.9,133.7,15.0,43.3,253.3,-0.877,-0.895,,-0.744,,,,-0.888,-0.771,-0.588,,0.691,3.656,-0.044
JT Compher,COL,C/RW,C/LW,C/RW,RW,26,74.2,13.8,15.3,29.1,1.8,26.1,12.1,1.8,3.2,4.9,2.4,101.2,15.0,59.0,44.9,-0.799,-0.987,,0.150,,,,-0.710,-0.446,-1.258,,1.947,-0.708,-2.887
Mathieu Joseph,TBL,C/RW,RW,C/RW,RW,24,75.5,15.4,15.7,31.1,3.4,28.2,15.1,0.3,0.5,0.8,1.8,106.5,14.0,24.8,139.8,-0.592,-0.954,,0.364,,,,-1.195,-0.836,-1.149,,-0.789,1.279,-4.054
Vinnie Hinostroza,BUF,C/RW,C,C/RW,RW,27,69.5,9.9,20.1,30.0,-1.9,14.1,8.8,1.1,2.1,3.2,1.1,125.1,14.0,25.3,68.0,-1.304,-0.587,,-0.344,,,,-0.911,-1.291,-0.765,,-0.749,-0.224,-6.003
Daniel Sprong,WSH,LW/RW,RW,LW/RW,RW,24,70.4,16.7,10.6,27.4,-3.0,15.3,15.2,1.5,1.0,2.5,2.9,127.3,11.8,10.4,49.4,-0.424,-1.379,,-0.490,,,,-0.994,-0.121,-0.720,,-1.941,-0.614,-6.438
Troy Terry,ANA,RW,RW,RW,C,24,73.7,10.3,20.9,31.1,-2.0,18.4,9.2,1.1,3.7,4.8,1.0,109.2,15.5,21.6,13.9,-1.252,-0.520,,-0.357,,,,-0.722,-1.356,-1.093,,-1.045,-1.357,-7.524
Brandon Tanev,SEA,LW/RW,LW/RW,LW/RW,LW,30,77.2,13.6,16.4,29.9,5.0,30.7,13.6,0.0,0.2,0.2,1.9,110.4,14.3,71.5,268.1,-0.825,-0.895,,0.577,,,,-1.266,-0.771,-1.069,,2.947,3.965,2.374
Henrik Borgstrom,CHI,C,C,C,C,23,74.0,13.5,18.5,32.1,-14.0,8.1,9.0,4.5,7.4,11.9,0.0,94.7,12.8,17.5,17.5,-0.838,-0.720,,-1.958,,,,0.118,-2.005,-1.393,,-1.373,-1.281,-8.471
Danton Heinen,PIT,LW/RW,C,LW/RW,C,26,79.2,10.5,16.9,27.4,1.6,12.1,9.0,1.6,2.0,3.5,1.6,116.7,13.5,42.0,53.0,-1.226,-0.854,,0.123,,,,-0.876,-0.966,-0.938,,0.587,-0.538,-4.750
Nolan Patrick,VGK,C/RW,C,C/RW,C,23,74.2,11.9,16.7,28.5,-0.8,28.4,9.4,2.5,1.1,3.6,2.3,113.2,14.2,27.7,70.3,-1.045,-0.870,,-0.197,,,,-0.864,-0.511,-1.011,,-0.557,-0.176,-5.133
Nick Paul,OTT,C/LW,LW,C/LW,C,26,73.7,10.3,16.4,26.6,-0.2,26.6,10.3,0.0,1.6,1.6,1.4,131.4,15.0,46.2,118.7,-1.252,-0.895,,-0.117,,,,-1.101,-1.096,-0.635,,0.923,0.837,-3.278
Scott Laughton,PHI,C/LW,C/LW,C/LW,C,27,72.2,13.1,16.7,29.8,2.8,40.0,13.1,0.0,0.0,0.0,1.7,112.0,14.6,40.2,153.5,-0.890,-0.870,,0.283,,,,-1.290,-0.901,-1.035,,0.443,1.566,-2.836
Alexander Barabanov,SJS,RW,LW/RW,RW,C,27,65.2,12.3,17.5,29.7,-0.5,22.3,8.7,3.6,0.4,4.0,3.1,100.5,15.3,48.2,36.3,-0.993,-0.804,,-0.157,,,,-0.817,0.009,-1.273,,1.083,-0.888,-3.761
Oskar Lindblom,PHI,LW,LW,LW,RW,25,75.9,15.2,12.5,27.7,-4.4,16.0,13.5,1.7,0.5,2.2,1.7,123.1,13.8,40.3,67.3,-0.618,-1.221,,-0.677,,,,-1.030,-0.901,-0.806,,0.451,-0.239,-4.702
Rudolfs Balcers,SJS,LW,LW,LW,LW,24,70.0,12.3,17.0,29.3,-6.6,21.7,10.5,1.8,1.9,3.7,2.8,117.5,15.1,48.9,111.4,-0.993,-0.845,,-0.971,,,,-0.852,-0.186,-0.922,,1.139,0.685,-2.461
Radek Faksa,DAL,C,C,C,C,28,80.1,12.4,12.3,24.7,-1.0,47.4,10.7,1.7,1.5,3.2,2.0,119.3,15.6,56.1,110.2,-0.980,-1.237,,-0.224,,,,-0.911,-0.706,-0.885,,1.715,0.659,-2.458
Zach Sanford,STL,LW,LW,LW,LW,27,74.0,14.6,13.2,27.8,1.7,32.8,12.8,1.9,0.2,2.1,2.7,99.4,13.9,50.1,100.2,-0.695,-1.162,,0.137,,,,-1.042,-0.251,-1.296,,1.235,0.450,-2.693
Nick Foligno,BOS,LW/RW,C/LW/RW,LW/RW,LW,34,76.3,10.2,16.2,26.4,3.5,41.9,8.9,1.3,0.9,2.2,1.5,108.1,14.4,44.6,160.8,-1.265,-0.912,,0.377,,,,-1.030,-1.031,-1.116,,0.795,1.719,-2.652
Adam Lowry,WPG,C,C,C,C,28,77.1,11.5,14.8,26.2,3.1,28.1,11.3,0.2,1.5,1.7,2.4,109.2,14.8,41.2,208.3,-1.097,-1.029,,0.324,,,,-1.089,-0.446,-1.093,,0.523,2.713,-1.356
Colin White,OTT,C/RW,C,C/RW,C,25,73.3,12.3,18.5,30.8,-9.9,29.3,9.8,2.5,3.1,5.6,1.4,106.9,14.6,32.5,63.9,-0.993,-0.720,,-1.411,,,,-0.627,-1.096,-1.141,,-0.173,-0.310,-5.766
Artturi Lehkonen,MTL,LW/RW,LW,LW/RW,LW,26,79.1,10.5,13.1,23.5,2.0,23.8,10.5,0.0,0.0,0.0,1.9,131.5,13.1,35.2,116.4,-1.226,-1.171,,0.177,,,,-1.290,-0.771,-0.633,,0.043,0.789,-4.171
Vladislav Namestnikov,DET,C/LW,C,C/LW,C,28,78.5,13.8,15.7,29.5,-6.9,43.4,12.7,1.1,0.8,1.9,2.0,117.7,15.3,53.2,116.7,-0.799,-0.954,,-1.011,,,,-1.065,-0.706,-0.918,,1.483,0.796,-2.669
Nick Cousins,NSH,LW/RW,C/RW,LW/RW,C,28,77.9,9.3,16.8,26.1,-2.3,42.6,8.1,1.2,2.2,3.4,1.1,117.7,13.4,35.3,96.8,-1.382,-0.862,,-0.397,,,,-0.888,-1.291,-0.918,,0.051,0.379,-5.109
Michael Rasmussen,DET,C/RW,C,C/RW,C,22,72.7,9.6,17.7,27.3,-7.7,41.9,6.9,2.7,2.4,5.1,0.9,115.0,15.1,47.8,127.6,-1.343,-0.787,,-1.117,,,,-0.687,-1.421,-0.974,,1.051,1.024,-3.695
Janne Kuokkanen,NJD,RW,C/LW,RW,LW,23,72.6,11.3,22.5,33.8,-7.6,18.5,10.0,1.3,2.8,4.1,1.8,89.3,14.2,28.0,21.4,-1.123,-0.386,,-1.104,,,,-0.805,-0.836,-1.504,,-0.533,-1.200,-6.939
Barclay Goodrow,NYR,C/LW,C/LW/RW,C/LW,RW,28,82.0,8.7,17.4,26.1,4.4,96.2,8.7,0.0,0.5,0.5,1.9,105.8,14.6,59.0,160.1,-1.459,-0.812,,0.497,,,,-1.231,-0.771,-1.163,,1.947,1.704,-1.537
Joel Kiviranta,DAL,RW,LW,RW,LW,25,68.1,13.9,13.1,27.1,1.8,17.7,12.3,1.6,0.0,1.6,1.1,92.5,13.2,29.2,108.8,-0.786,-1.171,,0.150,,,,-1.101,-1.291,-1.438,,-0.437,0.630,-5.518
Philipp Kurashev,CHI,C/LW,C,C/LW,LW,22,77.1,11.6,16.3,27.9,-7.9,18.5,9.5,2.2,4.6,6.7,1.9,95.7,12.7,26.7,52.0,-1.084,-0.904,,-1.144,,,,-0.497,-0.771,-1.372,,-0.637,-0.559,-6.396
Mattias Janmark,VGK,C/LW,C,C/LW,LW,29,80.0,9.9,15.8,25.7,-3.7,20.3,8.2,1.8,2.3,4.1,1.1,109.0,14.7,32.2,30.3,-1.304,-0.945,,-0.584,,,,-0.805,-1.291,-1.097,,-0.197,-1.013,-6.945
Alex Formenton,OTT,LW,LW,LW,LW,22,74.0,13.0,14.5,27.4,-5.6,25.4,11.9,1.0,1.0,2.0,0.6,111.2,12.5,37.7,94.4,-0.903,-1.054,,-0.837,,,,-1.053,-1.616,-1.052,,0.243,0.329,-5.525
Brock McGinn,PIT,LW/RW,LW,LW/RW,LW,27,78.7,11.7,12.3,23.9,0.1,20.2,11.4,0.3,0.1,0.4,1.5,118.1,13.8,28.3,103.4,-1.071,-1.237,,-0.077,,,,-1.243,-1.031,-0.910,,-0.509,0.517,-5.522
Trevor Moore,LAK,LW/RW,C/RW,LW/RW,LW,26,70.0,11.4,14.9,26.3,-4.8,19.9,10.8,0.6,1.1,1.7,1.0,108.5,14.4,15.6,55.1,-1.110,-1.021,,-0.731,,,,-1.089,-1.356,-1.108,,-1.525,-0.494,-8.067
Wayne Simmonds,TOR,RW,RW,RW,RW,33,77.9,10.1,10.6,20.7,-5.9,65.9,6.4,3.8,2.4,6.2,1.5,111.0,11.8,25.1,116.4,-1.278,-1.379,,-0.877,,,,-0.556,-1.031,-1.056,,-0.765,0.789,-5.715
Vitaly Kravtsov,NYR,RW,RW,RW,LW,22,68.1,11.4,10.9,22.2,-6.3,17.0,10.2,1.2,0.6,1.8,0.5,124.4,13.5,24.4,41.1,-1.110,-1.354,,-0.931,,,,-1.077,-1.681,-0.780,,-0.821,-0.787,-8.075
Jason Dickinson,VAN,C/LW,C,C/LW,C,26,75.4,9.6,14.0,23.5,2.9,20.7,9.6,0.0,0.7,0.7,1.6,99.6,15.0,62.3,108.4,-1.343,-1.096,,0.297,,,,-1.207,-0.966,-1.291,,2.211,0.622,-2.922
Max Jones,ANA,LW,LW,LW,LW,23,70.1,10.9,7.6,18.5,-7.1,41.1,8.7,2.2,2.2,4.3,1.3,125.1,14.6,19.9,124.0,-1.174,-1.630,,-1.037,,,,-0.781,-1.161,-0.765,,-1.181,0.948,-6.263
John Leonard,SJS,LW/RW,LW,LW/RW,LW,23,70.7,8.2,17.5,25.7,-5.3,1.5,5.5,2.7,0.0,2.7,0.0,103.2,12.3,29.8,43.7,-1.524,-0.804,,-0.797,,,,-0.971,-2.005,-1.217,,-0.389,-0.733,-8.041
Rasmus Asplund,BUF,C/RW,C,C/RW,C,24,75.0,11.7,17.2,28.9,-4.1,10.0,11.7,0.0,0.0,0.0,1.8,93.1,14.0,16.8,56.4,-1.071,-0.829,,-0.637,,,,-1.290,-0.836,-1.426,,-1.429,-0.467,-7.666
Liam Foudy,CBJ,C/RW,C,C/RW,C,21,76.6,6.5,14.4,20.9,-0.1,18.5,6.5,0.0,0.0,0.0,1.0,122.6,12.5,17.9,55.4,-1.744,-1.062,,-0.103,,,,-1.290,-1.356,-0.817,,-1.341,-0.488,-8.150
Tyler Pitlick,CGY,LW/RW,C,LW/RW,RW,30,69.7,10.8,10.5,21.2,2.3,18.3,10.6,0.2,0.7,0.8,1.6,98.9,14.0,53.3,130.8,-1.187,-1.388,,0.217,,,,-1.195,-0.966,-1.306,,1.491,1.091,-3.353
Jesper Fast,CAR,RW,RW,RW,RW,30,74.5,10.4,16.6,26.9,0.4,23.4,9.7,0.7,1.4,2.1,1.4,74.4,14.7,42.5,117.9,-1.239,-0.879,,-0.037,,,,-1.042,-1.096,-1.812,,0.627,0.821,-4.638
Christian Fischer,ARI,RW,RW,RW,RW,24,75.4,10.4,11.6,22.0,-9.3,21.6,9.7,0.8,1.7,2.4,1.1,117.0,14.4,34.5,191.1,-1.239,-1.296,,-1.331,,,,-1.006,-1.291,-0.932,,-0.013,2.353,-4.090
Chris Tierney,OTT,C,C,C,C,27,82.0,8.7,23.5,32.2,-11.6,18.7,8.5,0.2,2.0,2.2,1.6,87.6,14.0,41.1,36.4,-1.459,-0.303,,-1.638,,,,-1.030,-0.966,-1.539,,0.515,-0.886,-6.487
Klim Kostin,STL,C/LW,C,C/LW,RW,22,70.7,10.1,14.1,24.2,0.0,0.0,9.1,1.0,1.4,2.4,0.0,78.1,13.8,31.4,235.2,-1.278,-1.087,,-0.090,,,,-1.006,-2.005,-1.735,,-0.261,3.277,-4.142
Adam Erne,DET,LW/RW,LW,LW/RW,LW,26,73.5,10.1,11.9,22.0,-7.0,45.6,7.9,2.3,1.4,3.6,1.3,101.3,13.3,31.5,170.2,-1.278,-1.271,,-1.024,,,,-0.864,-1.161,-1.256,,-0.253,1.916,-4.680
Anders Bjork,BUF,LW/RW,LW,LW/RW,LW,25,69.6,10.9,16.3,27.2,-5.5,18.6,10.5,0.5,0.0,0.5,0.5,86.9,15.1,25.4,69.4,-1.174,-0.904,,-0.824,,,,-1.231,-1.681,-1.554,,-0.741,-0.195,-7.891
Ryan McLeod,EDM,C,C,C,C,22,72.0,9.0,16.7,25.7,-3.8,7.6,8.2,0.8,1.1,1.9,0.5,76.1,12.9,24.0,37.6,-1.420,-0.870,,-0.597,,,,-1.065,-1.681,-1.776,,-0.853,-0.861,-8.825
Zack Kassian,EDM,RW,RW,RW,RW,31,73.0,11.1,12.5,23.5,-1.8,62.0,11.1,0.0,0.2,0.2,1.1,83.1,12.6,10.9,156.6,-1.149,-1.221,,-0.330,,,,-1.266,-1.291,-1.632,,-1.901,1.631,-6.994
Josh Archibald,EDM,LW/RW,RW,LW/RW,RW,29,75.8,12.2,9.9,22.0,-1.0,27.8,12.2,0.0,0.0,0.0,2.0,85.2,13.2,49.0,224.8,-1.006,-1.438,,-0.224,,,,-1.290,-0.706,-1.589,,1.147,3.059,-1.935
Sam Steel,ANA,C,C,C,C,23,70.1,9.3,13.8,23.1,-8.1,20.0,8.6,0.8,3.5,4.2,0.8,82.9,14.6,28.9,48.3,-1.382,-1.112,,-1.171,,,,-0.793,-1.486,-1.636,,-0.461,-0.637,-8.092
Michael McLeod,NJD,C,C,C,C,23,74.1,10.1,14.7,24.8,-8.2,50.3,10.1,0.0,0.0,0.0,2.0,89.9,13.8,29.4,132.5,-1.278,-1.037,,-1.184,,,,-1.290,-0.706,-1.492,,-0.421,1.126,-5.690
David Kampf,TOR,C/RW,C,C/RW,RW,27,77.3,5.7,13.5,19.2,-2.6,19.1,5.7,0.0,0.0,0.0,0.8,89.0,13.9,26.8,57.2,-1.848,-1.137,,-0.437,,,,-1.290,-1.486,-1.510,,-0.629,-0.450,-8.569
Isac Lundestrom,ANA,C/LW,C,C/LW,C,22,71.0,9.6,12.2,21.8,-9.7,19.4,9.6,0.0,0.0,0.0,0.5,88.5,14.7,32.8,31.6,-1.343,-1.246,,-1.384,,,,-1.290,-1.681,-1.521,,-0.149,-0.986,-8.907
Jansen Harkins,WPG,LW,C,LW,C,24,75.5,7.5,12.7,20.2,-4.3,16.3,7.5,0.0,0.0,0.0,0.5,80.7,12.3,23.1,45.8,-1.615,-1.204,,-0.664,,,,-1.290,-1.681,-1.682,,-0.925,-0.689,-9.417
Johan Larsson,ARI,C/LW,C,C/LW,LW,29,77.1,8.4,11.5,19.9,-9.0,37.1,8.4,0.0,0.0,0.0,0.8,83.9,14.6,45.0,110.1,-1.498,-1.304,,-1.291,,,,-1.290,-1.486,-1.615,,0.827,0.657,-6.355
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,20.0,27.1,47.1,0.7,31.2,15.6,4.4,6.5,10.9,3.1,162.2,16.6,34.7,78.7,,,,,,,,,,,,,,
,,,,,,,,7.7,12.0,18.3,7.5,16.3,5.2,3.5,5.7,8.4,1.5,48.4,2.1,12.5,47.8,,,,,,,,,,,,,,